VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
2753	5452	212	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	4	12.365	53	8.0634766	2.79999998211861	2020-03-17	04:09:01.248	43955.396	2020-03-17	04:09:25.686	43979.834	24.438	1
2754	5536	213	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	1	0.057	0	0	0	2020-03-17	04:22:15.171	44749.319	2020-03-17	04:22:22.041	44756.189	6.87	1
2755	5548	214	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	04:24:30.270	44884.418	2020-03-17	04:24:31.526	44885.674	1.256	1
2756	5561	215	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:26:03.155	44977.303	2020-03-17	04:26:04.167	44978.315	1.012	1
2757	5581	216	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	04:28:52.264	45146.412	2020-03-17	04:28:56.237	45150.385	3.973	1
2758	5605	217	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	5	20.04	127	16.6132815	5.11799991875887	2020-03-17	04:30:36.041	45250.189	2020-03-17	04:31:01.688	45275.836	25.647	1
2759	5625	218	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.496	0	0	0	2020-03-17	04:31:55.217	45329.365	2020-03-17	04:31:59.791	45333.939	4.574	1
2760	5630	219	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	4	1.079	0	0	0	2020-03-17	04:32:28.182	45362.33	2020-03-17	04:32:36.078	45370.226	7.896	1
2761	5641	220	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	04:33:12.816	45406.964	2020-03-17	04:33:14.069	45408.217	1.253	1
2762	5642	221	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	1	0	0	1	0.483	0	0	0	2020-03-17	04:33:16.843	45410.991	2020-03-17	04:33:18.748	45412.896	1.905	1
2763	5681	222	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	1	0	0	1	0.255	0	0	0	2020-03-17	04:37:16.972	45651.12	2020-03-17	04:37:18.699	45652.847	1.727	1
2764	5683	223	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	0.439	0	0	0	2020-03-17	04:37:22.954	45657.102	2020-03-17	04:37:24.580	45658.728	1.626	1
2765	5701	224	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:39:47.471	45801.619	2020-03-17	04:39:50.576	45804.724	3.105	1
2766	5705	225	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	6	0	0	6	2.197	3	0.4052735	0.120999999344349	2020-03-17	04:40:13.060	45827.208	2020-03-17	04:40:20.471	45834.619	7.411	1
2767	5708	226	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	1	0.141	0	0	0	2020-03-17	04:40:22.910	45837.058	2020-03-17	04:40:26.143	45840.291	3.233	1
2768	5716	227	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:40:56.611	45870.759	2020-03-17	04:40:57.815	45871.963	1.204	1
2769	5719	228	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:41:06.130	45880.278	2020-03-17	04:41:07.203	45881.351	1.073	1
2770	5762	229	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	5	15.209	91	11.5058593	3.64999992400408	2020-03-17	04:44:58.552	46112.7	2020-03-17	04:45:20.047	46134.195	21.495	1
2771	5846	230	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	1	1.685	0	0	0	2020-03-17	04:52:18.477	46552.625	2020-03-17	04:52:33.362	46567.51	14.885	1
2772	5855	231	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	1	0	0	1	0.383	0	0	0	2020-03-17	04:52:57.409	46591.557	2020-03-17	04:53:00.462	46594.61	3.053	1
2773	5869	232	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	1	0	0	2	8.702	58	7.4707032	2.3380000218749	2020-03-17	04:53:59.810	46653.958	2020-03-17	04:54:10.674	46664.822	10.864	1
2774	5873	233	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.781	0	0	0	2020-03-17	04:54:15.131	46669.279	2020-03-17	04:54:21.583	46675.731	6.452	1
2775	5882	234	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:55:06.453	46720.601	2020-03-17	04:55:07.647	46721.795	1.194	1
2776	5883	235	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	6	0.72	0	0	0	2020-03-17	04:55:09.497	46723.645	2020-03-17	04:55:17.539	46731.687	8.042	1
2777	5903	236	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	2	0	0	2	0.941	0	0	0	2020-03-17	04:56:55.223	46829.371	2020-03-17	04:56:57.984	46832.132	2.761	1
2778	5934	237	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	6.066	35	4.5	1.68000001087785	2020-03-17	04:58:47.073	46941.221	2020-03-17	04:58:59.131	46953.279	12.058	1
2779	6029	238	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	6	0	0	6	0.99	0	0	0	2020-03-17	05:06:17.642	47391.79	2020-03-17	05:06:22.793	47396.941	5.151	1
2780	6034	239	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:06:28.121	47402.269	2020-03-17	05:06:32.650	47406.798	4.529	1
2781	6040	240	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	2	8.969	56	7.0078125	2.32399988174438	2020-03-17	05:06:42.801	47416.949	2020-03-17	05:06:54.244	47428.392	11.443	1
2782	6067	241	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	05:09:10.017	47564.165	2020-03-17	05:09:11.123	47565.271	1.106	1
2783	6078	242	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	1	0.212	0	0	0	2020-03-17	05:09:50.687	47604.835	2020-03-17	05:09:52.526	47606.674	1.839	1
2784	6084	243	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	3.684	13	2.2861329	0.42000000551343	2020-03-17	05:10:31.676	47645.824	2020-03-17	05:10:39.724	47653.872	8.048	1
2785	6086	244	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	5	10.843	32	4.5771484	1.4139999859035	2020-03-17	05:10:46.295	47660.443	2020-03-17	05:11:03.596	47677.744	17.301	1
2786	6092	245	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	0.015	0	0	0	2020-03-17	05:11:22.909	47697.057	2020-03-17	05:11:23.923	47698.071	1.014	1
2787	6179	246	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:19:30.370	48184.518	2020-03-17	05:19:31.896	48186.044	1.526	1
2788	6181	247	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:19:34.110	48188.258	2020-03-17	05:19:45.637	48199.785	11.527	1
2789	6199	248	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	7.874	51	6.8056641	2.30999998748302	2020-03-17	05:21:00.679	48274.827	2020-03-17	05:21:09.370	48283.518	8.691	1
2790	6204	249	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	0.668	0	0	0	2020-03-17	05:21:44.432	48318.58	2020-03-17	05:21:45.699	48319.847	1.267	1
2791	6225	250	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:24:31.166	48485.314	2020-03-17	05:24:35.210	48489.358	4.044	1
2792	6269	251	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:27:52.293	48686.441	2020-03-17	05:27:53.371	48687.519	1.078	1
2793	6355	252	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.512	0	0	0	2020-03-17	05:39:37.433	49391.581	2020-03-17	05:39:48.342	49402.49	10.909	1
2794	6361	253	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:40:58.671	49472.819	2020-03-17	05:41:06.073	49480.221	7.402	1
2795	6381	254	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	05:45:21.715	49735.863	2020-03-17	05:45:26.204	49740.352	4.489	1
2796	6382	255	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	5	1.066	0	0	0	2020-03-17	05:46:15.669	49789.817	2020-03-17	05:46:18.708	49792.856	3.039	1
2797	6387	256	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	12	28.895	124	17.2070312	5.74000005051494	2020-03-17	05:47:23.030	49857.178	2020-03-17	05:48:14.294	49908.442	51.264	1
2798	6406	257	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	4	4.799	0	0	0	2020-03-17	05:50:54.160	50068.308	2020-03-17	05:51:07.299	50081.447	13.139	1
2799	6412	258	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	3	0	0	3	0.866	0	0	0	2020-03-17	05:51:21.250	50095.398	2020-03-17	05:51:28.158	50102.306	6.908	1
2800	6419	259	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	5	0	0	5	1.442	0	0	0	2020-03-17	05:52:45.307	50179.455	2020-03-17	05:52:49.120	50183.268	3.813	1
2801	6420	260	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	7	0	0	7	1.975	0	0	0	2020-03-17	05:52:49.227	50183.375	2020-03-17	05:53:16.139	50210.287	26.912	1
2802	6527	261	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	07:46:14.696	56988.844	2020-03-17	07:46:15.805	56989.953	1.109	1
2803	6528	262	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	5	5.483	0	0	0	2020-03-17	07:46:29.837	57003.985	2020-03-17	07:46:50.679	57024.827	20.842	1
2804	6529	263	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	5.01	30	4.0449218	1.51199996471405	2020-03-17	07:47:10.708	57044.856	2020-03-17	07:47:17.455	57051.603	6.747	1
2805	6530	264	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.568	0	0	0	2020-03-17	07:47:27.267	57061.415	2020-03-17	07:47:31.993	57066.141	4.726	1
2806	6658	265	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	08:41:09.723	60283.871	2020-03-17	08:41:11.631	60285.779	1.908	1
2807	6663	266	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	2	1.501	0	0	0	2020-03-17	08:41:38.199	60312.347	2020-03-17	08:41:46.184	60320.332	7.985	1
2808	6667	267	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	08:42:11.000	60345.148	2020-03-17	08:42:15.039	60349.187	4.039	1
2809	6696	268	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	5	0	0	5	1.181	0	0	0	2020-03-17	08:47:48.267	60682.415	2020-03-17	08:47:56.311	60690.459	8.044	1
2810	6700	269	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	5	0	0	5	1.615	0	0	0	2020-03-17	08:48:15.012	60709.16	2020-03-17	08:48:22.727	60716.875	7.715	1
2811	6703	270	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	1	0	0	3	19.243	85	12.239258	3.93400006368756	2020-03-17	08:49:07.067	60761.215	2020-03-17	08:49:32.652	60786.8	25.585	1
2812	6746	271	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	1.126	0	0	0	2020-03-17	08:57:25.818	61259.966	2020-03-17	08:57:31.064	61265.212	5.246	1
2813	6749	272	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	16	28.357	108	14.7832031	4.60600004717707	2020-03-17	08:58:15.309	61309.457	2020-03-17	08:59:16.899	61371.047	61.59	1
2814	6751	273	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	5	0	0	5	1.648	0	0	0	2020-03-17	08:59:49.405	61403.553	2020-03-17	09:00:18.312	61432.46	28.907	1
2815	6753	274	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	0.966	0	0	0	2020-03-17	09:01:09.232	61483.38	2020-03-17	09:01:11.293	61485.441	2.061	1
2816	6774	275	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	3	0	0	3	0.766	0	0	0	2020-03-17	09:07:01.200	61835.348	2020-03-17	09:07:05.459	61839.607	4.259	1
2817	6775	276	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	09:07:19.513	61853.661	2020-03-17	09:07:21.537	61855.685	2.024	1
2818	6781	277	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	10.789	58	8.1699219	2.78599997982383	2020-03-17	09:09:33.975	61988.123	2020-03-17	09:09:55.802	62009.95	21.827	1
2819	6784	278	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	2	1.359	0	0	0	2020-03-17	09:10:08.376	62022.524	2020-03-17	09:10:13.013	62027.161	4.637	1
2820	6786	279	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	5	0	0	5	0.936	0	0	0	2020-03-17	09:10:15.330	62029.478	2020-03-17	09:10:23.418	62037.566	8.088	1
2821	6788	280	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	2	0	0	2	2.543	0	0	0	2020-03-17	09:10:28.053	62042.201	2020-03-17	09:10:46.265	62060.413	18.212	1
2822	6960	281	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.567	0	0	0	2020-03-17	10:59:57.205	68611.353	2020-03-17	11:00:08.511	68622.659	11.306	1
2823	6962	282	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	2	1.402	0	0	0	2020-03-17	11:00:21.810	68635.958	2020-03-17	11:00:28.913	68643.061	7.103	1
2824	6964	283	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	3	0	0	3	0.214	0	0	0	2020-03-17	11:00:51.344	68665.492	2020-03-17	11:01:09.228	68683.376	17.884	1
2825	6997	284	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	1	0.048	0	0	0	2020-03-17	11:06:53.291	69027.439	2020-03-17	11:07:05.339	69039.487	12.048	1
2826	6999	285	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	7	14.048	65	9.0888673	3.03800002112985	2020-03-17	11:07:16.312	69050.46	2020-03-17	11:07:48.110	69082.258	31.798	1
2827	7194	286	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.284	0	0	0	2020-03-17	13:14:20.782	76674.93	2020-03-17	13:14:27.322	76681.47	6.54	1
2828	7201	287	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	11.554	60	8.5908203	2.85599991679192	2020-03-17	13:20:48.653	77062.801	2020-03-17	13:21:06.473	77080.621	17.82	1
2829	7202	288	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	13:22:24.515	77158.663	2020-03-17	13:22:27.270	77161.418	2.755	1
2830	7212	289	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	2	5.066	31	3.9794923	1.49399995058775	2020-03-17	13:29:08.329	77562.477	2020-03-17	13:29:20.752	77574.9	12.423	1
2831	7213	290	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	4	0	0	4	1.249	0	0	0	2020-03-17	13:29:49.928	77604.076	2020-03-17	13:30:04.891	77619.039	14.963	1
2832	7215	291	1045-0396	900200000471760	Unknown	Default	Default	1	4	Incorrect	1	2	0	0	2	0.781	0	0	0	2020-03-17	13:31:19.114	77693.262	2020-03-17	13:31:24.665	77698.813	5.551	1
2833	7224	292	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	3	0	0	3	1.422	0	0	0	2020-03-17	13:41:58.161	78332.309	2020-03-17	13:42:06.289	78340.437	8.128	1
2834	7228	293	1045-0396	900200000471760	Unknown	Default	Default	1	3	Correct	0	0	0	0	1	3.597	0	0	0	2020-03-17	13:44:09.378	78463.526	2020-03-17	13:44:19.450	78473.598	10.072	1
2835	7229	294	1045-0396	900200000471760	Unknown	Default	Default	1	1	Correct	0	0	0	0	4	17.643	86	13.5156249	3.65400002151728	2020-03-17	13:47:59.019	78693.167	2020-03-17	13:48:24.516	78718.664	25.497	1
2836	7430	295	1045-0396	900200000471760	Unknown	Default	Default	1	2	Incorrect	1	4	0	0	4	0.838	0	0	0	2020-03-17	15:42:30.682	85564.83	2020-03-17	15:42:40.502	85574.65	9.82	1
2837	30	0	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	7	35.842	111	18.930664	6.42600014433265	2020-03-16	16:25:19.408	1733.556	2020-03-16	16:26:12.391	1786.539	52.983	1
2838	31	1	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	16:26:33.763	1807.911	2020-03-16	16:26:39.928	1814.076	6.165	1
2839	235	2	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	17:16:37.403	4811.551	2020-03-16	17:16:39.853	4814.001	2.45	1
2840	238	3	1045-0404	900200000402822	Unknown	Default	Default	1	1	Incorrect	1	7	0	0	7	3.166	0	0	0	2020-03-16	17:16:56.947	4831.095	2020-03-16	17:17:10.832	4844.98	13.885	1
2841	239	4	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	4	7.459	9	1.0888673	0.280000004917383	2020-03-16	17:17:32.196	4866.344	2020-03-16	17:17:49.125	4883.273	16.929	1
2842	246	5	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	4	0	0	4	1.243	0	0	0	2020-03-16	17:18:18.851	4912.999	2020-03-16	17:18:25.925	4920.073	7.074	1
2843	247	6	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	15.568	105	14.1289062	5.61399984359741	2020-03-16	17:18:30.230	4924.378	2020-03-16	17:18:49.721	4943.869	19.491	1
2844	252	7	1045-0404	900200000402822	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	17:19:07.796	4961.944	2020-03-16	17:19:08.900	4963.048	1.104	1
2845	285	8	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	17:22:18.781	5152.929	2020-03-16	17:22:23.161	5157.309	4.38	1
2846	331	9	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	5	27.962	165	23.0175779	8.74999990686774	2020-03-16	17:27:31.991	5466.139	2020-03-16	17:28:09.038	5503.186	37.047	1
2847	357	10	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	17:31:39.399	5713.547	2020-03-16	17:31:42.349	5716.497	2.95	1
2848	359	11	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	17:31:44.995	5719.143	2020-03-16	17:31:47.976	5722.124	2.981	1
2849	389	12	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	15.906	106	14.7167969	5.58599985390902	2020-03-16	17:37:03.504	6037.652	2020-03-16	17:37:25.939	6060.087	22.435	1
2850	401	13	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	17:38:18.934	6113.082	2020-03-16	17:38:25.848	6119.996	6.914	1
2851	414	14	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	2	0	0	2	0.384	0	0	0	2020-03-16	17:44:32.989	6487.137	2020-03-16	17:44:37.464	6491.612	4.475	1
2852	415	15	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	10.693	68	9.0292969	3.48599994182587	2020-03-16	17:44:39.723	6493.871	2020-03-16	17:45:01.090	6515.238	21.367	1
2853	531	16	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	18:10:32.059	8046.207	2020-03-16	18:10:33.957	8048.105	1.898	1
2854	532	17	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	18:10:42.684	8056.832	2020-03-16	18:10:45.701	8059.849	3.017	1
2855	541	18	1045-0404	900200000402822	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:11:33.605	8107.753	2020-03-16	18:11:35.332	8109.48	1.727	1
2856	553	19	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	7.442	36	5.4619142	1.63799995183945	2020-03-16	18:13:10.530	8204.678	2020-03-16	18:13:21.327	8215.475	10.797	1
2857	559	20	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	18:13:48.160	8242.308	2020-03-16	18:13:53.596	8247.744	5.436	1
2858	566	21	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:14:44.520	8298.668	2020-03-16	18:14:47.673	8301.821	3.153	1
2859	634	22	1045-0404	900200000402822	Unknown	Default	Default	1	1	Incorrect	1	1	0	0	1	0.685	0	0	0	2020-03-16	18:19:28.273	8582.421	2020-03-16	18:19:48.060	8602.208	19.787	1
2860	671	23	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	4.93	35	4.5117188	1.62399998307228	2020-03-16	18:20:40.273	8654.421	2020-03-16	18:20:49.367	8663.515	9.094	1
2861	686	24	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.453	0	0	0	2020-03-16	18:21:42.351	8716.499	2020-03-16	18:21:54.954	8729.102	12.603	1
2862	853	25	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	12.965	87	11.3867187	3.99000009894371	2020-03-16	18:41:32.783	9906.931	2020-03-16	18:41:50.862	9925.01	18.079	1
2863	862	26	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:42:02.331	9936.479	2020-03-16	18:42:10.498	9944.646	8.167	1
2864	916	27	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	1	0.113	0	0	0	2020-03-16	18:47:49.209	10283.357	2020-03-16	18:48:02.621	10296.769	13.412	1
2865	923	28	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	15.03	95	12.5791016	5.16600009799004	2020-03-16	18:48:16.267	10310.415	2020-03-16	18:48:38.556	10332.704	22.289	1
2866	940	29	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	5	0	0	5	0.891	0	0	0	2020-03-16	18:49:40.274	10394.422	2020-03-16	18:49:49.384	10403.532	9.11	1
2867	1051	30	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	18:59:44.367	10998.515	2020-03-16	18:59:47.278	11001.426	2.911	1
2868	1062	31	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	10.622	70	9.2773438	3.34500009566545	2020-03-16	19:00:27.254	11041.402	2020-03-16	19:00:44.735	11058.883	17.481	1
2869	1143	32	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	1	0.469	0	0	0	2020-03-16	19:06:51.204	11425.352	2020-03-16	19:06:58.281	11432.429	7.077	1
2870	1153	33	1045-0404	900200000402822	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:07:35.415	11469.563	2020-03-16	19:07:43.975	11478.123	8.56	1
2871	1190	34	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	14.398	95	12.7988281	4.29799990355968	2020-03-16	19:10:55.314	11669.462	2020-03-16	19:11:13.952	11688.1	18.638	1
2872	1213	35	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:12:26.568	11760.716	2020-03-16	19:12:30.563	11764.711	3.995	1
2873	1252	36	1045-0404	900200000402822	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:15:33.312	11947.46	2020-03-16	19:15:34.976	11949.124	1.664	1
2874	1262	37	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:16:07.285	11981.433	2020-03-16	19:16:09.200	11983.348	1.915	1
2875	1268	38	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	2.07	2	0.2919922	0.0700000002980232	2020-03-16	19:16:21.832	11995.98	2020-03-16	19:16:28.814	12002.962	6.982	1
2876	1292	39	1045-0404	900200000402822	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	19:17:54.304	12088.452	2020-03-16	19:17:56.944	12091.092	2.64	1
2877	1793	40	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	6.33	40	5.4726562	2.11999994516373	2020-03-16	20:05:09.559	14923.707	2020-03-16	20:05:19.724	14933.872	10.165	1
2878	1854	41	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	9.886	61	8.53125	3.01000005379319	2020-03-16	20:12:59.041	15393.189	2020-03-16	20:13:11.054	15405.202	12.013	1
2879	1858	42	1045-0404	900200000402822	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	0.354	0	0	0	2020-03-16	20:13:15.886	15410.034	2020-03-16	20:13:18.043	15412.191	2.157	1
2880	1866	43	1045-0404	900200000402822	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	20:13:59.363	15453.511	2020-03-16	20:14:02.245	15456.393	2.882	1
